
Spring,2016,EVELYN PIERCE, Tepper School of Business,70345,BUSINESS PRSNTATIONS,A,Lect,5,18,28%,7.40,5.00,5.00,5.00,4.25,5.00,5.00,5.00,5.00,5.00

Spring,2016,EVELYN PIERCE, Tepper School of Business,70345,BUSINESS PRSNTATIONS,B,Lect,15,21,71%,6.50,5.00,5.00,5.00,4.93,5.00,4.93,5.00,5.00,5.00

Spring,2016,EVELYN PIERCE, Tepper School of Business,70345,BUSINESS PRSNTATIONS,C,Lect,15,20,75%,6.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,JULIA DEEMS, Tepper School of Business,70345,BUSINESS PRSNTATIONS,D,Lect,7,18,39%,6.71,4.86,4.43,4.57,5.00,4.71,4.57,4.86,4.71,4.57

Spring,2016,J MCGINNIS, Tepper School of Business,70345,BUSINESS PRSNTATIONS,W,Lect,14,19,74%,9.15,4.50,4.50,4.57,4.50,4.43,4.36,4.21,4.57,4.64

Spring,2016,J MCGINNIS, Tepper School of Business,70345,BUSINESS PRSNTATIONS,X,Lect,15,19,79%,9.87,4.27,3.93,4.33,4.13,4.53,4.13,4.07,4.13,4.27

Spring,2016,GEOFFREY HITCH, Tepper School of Business,70350,ACTING FOR BUSINESS,A,Lect,6,19,32%,4.00,4.50,4.17,3.80,4.33,3.83,3.83,2.50,3.67,4.00

Spring,2016,GEOFFREY HITCH, Tepper School of Business,70350,ACTING FOR BUSINESS,B,Lect,14,22,64%,4.57,4.93,4.93,5.00,4.93,4.79,4.85,4.43,4.86,4.79

Spring,2016,GEOFFREY HITCH, Tepper School of Business,70350,ACTING FOR BUSINESS,C,Lect,13,21,62%,6.15,4.54,4.46,4.54,4.62,4.23,4.46,4.08,4.46,4.46

Spring,2016,GEOFFREY HITCH, Tepper School of Business,70352,BUSINESS ACTING,W4,Lect,14,16,88%,7.15,5.00,4.93,4.86,5.00,4.86,5.00,5.00,5.00,5.00

Spring,2016,JAMES ROBERTS, Tepper School of Business,70364,BUSINESS LAW,A,Lect,9,20,45%,11.11,4.22,4.67,4.67,3.44,4.00,4.33,4.89,4.11,4.00

Spring,2016,DAVID TUNGATE, Tepper School of Business,70366,INTEL PROPRTY & ECOM,A4,Lect,25,58,43%,5.24,4.52,4.64,4.80,4.04,4.84,4.88,4.63,4.64,4.56

Spring,2016,MUSTAFA AKAN, Tepper School of Business,70371,OPERATIONS MGMT,A,Lect,28,42,67%,7.46,4.39,4.46,4.61,4.11,4.43,4.32,4.79,4.25,4.04

Spring,2016,SHAM KEKRE, Tepper School of Business,70371,OPERATIONS MGMT,W,Lect,18,25,72%,7.00,4.28,4.17,4.11,3.83,4.33,4.44,4.67,4.22,4.28

Spring,2016,DOKYUN LEE, Tepper School of Business,70374,DATA MINING BUS ANLY,A,Lect,27,31,87%,7.52,4.59,4.30,4.33,4.30,4.85,4.67,4.81,4.48,4.37

Spring,2016,HUI LI, Tepper School of Business,70381,MARKETING I,A,Lect,30,69,43%,6.10,3.93,3.93,3.83,3.40,3.83,3.53,4.23,3.60,3.50

Spring,2016,HUI LI, Tepper School of Business,70381,MARKETING I,B,Lect,39,67,58%,5.15,3.82,3.74,3.64,3.31,3.87,3.72,4.15,3.47,3.45

Spring,2016,EMIN CIVI, Tepper School of Business,70381,MARKETING I,W,Lect,20,25,80%,6.58,4.45,3.80,3.95,4.45,4.20,3.80,4.85,3.85,3.75

Spring,2016,CHRIS TELMER, Tepper School of Business,70391,FINANCE,A,Lect,61,63,97%,10.22,4.61,4.46,4.52,4.03,4.74,4.18,4.66,4.26,4.18

Spring,2016,JOSE EMILIO OSAMBELA ZAVALA, Tepper School of Business,70398,INTERNATNL FINANCE,B,Lect,27,33,82%,8.33,4.37,4.07,4.15,3.37,4.26,4.19,4.59,4.00,3.81

Spring,2016,DAVID LAMONT, Tepper School of Business,70401,MANAGEMENT GAME,A,Lect,21,39,54%,13.33,4.33,4.19,4.24,4.00,4.48,4.19,4.67,4.24,4.19

Spring,2016,STEPHEN VARGO, Tepper School of Business,70401,MANAGEMENT GAME,W,Lect,25,40,63%,13.68,4.64,4.56,4.48,4.48,4.52,4.68,4.80,4.56,4.56

Spring,2016,KATHARINE ANDERSON, Tepper School of Business,70415,INTRO ENTREPRENRSHIP,A,Lect,15,30,50%,7.80,4.07,4.00,4.07,4.20,4.27,4.07,4.53,4.07,4.13

Spring,2016,DAVID MAWHINNEY, Tepper School of Business,70416,NEW VENTURE CREATION,A,Lect,11,27,41%,8.27,4.82,4.55,4.55,4.45,4.73,4.55,4.45,4.45,4.27

Spring,2016,GEORGE WHITE, Tepper School of Business,70416,NEW VENTURE CREATION,W,Lect,12,14,86%,10.18,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,SIDNEY THOMAS EMERSON, Tepper School of Business,70417,TPCS IN ENTREPRNRSHP,W,Lect,4,9,44%,5.75,4.25,4.25,4.00,4.00,4.00,3.75,4.50,3.75,3.75

