
Spring,2016,LANGMEAD, C.  (co-taught), School of Computer Science,02518,COMP MEDICINE,A,Lect,2,3,67%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,WU, W.  (co-taught), School of Computer Science,02518,COMP MEDICINE,A,Lect,2,3,67%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,PHILLIP COMPEAU, School of Computer Science,02604,FUNDAMENTALS BIOINF,A,Lect,6,7,86%,19.00,4.83,4.67,4.83,4.67,4.67,4.83,5.00,4.67,4.50

Spring,2016,SE YOUNG KIM, School of Computer Science,02710,COMPUTATNL GENOMICS,A,Lect,22,30,73%,9.86,4.36,4.00,4.00,3.77,4.18,4.23,4.59,4.09,3.64

Spring,2016,ZIV BAR-JOSEPH, School of Computer Science,02717,ALGORITHMS IN NATURE,A,Lect,2,5,40%,6.50,5.00,5.00,5.00,4.00,4.50,4.50,4.50,4.50,4.00

Spring,2016,LANGMEAD, C.  (co-taught), School of Computer Science,02718,COM MEDICINE,A,Lect,8,12,67%,11.13,4.38,4.88,5.00,4.13,4.38,4.13,4.50,4.50,4.38

Spring,2016,WU, W.  (co-taught), School of Computer Science,02718,COM MEDICINE,A,Lect,8,12,67%,11.13,4.71,4.71,4.63,4.43,4.43,4.14,4.86,4.43,4.43

Spring,2016,GE YANG, School of Computer Science,02740,BIOIMAGE INFORMATICS,A,Lect,1,2,50%,11.00,5.00,4.00,4.00,3.00,5.00,4.00,5.00,4.00,4.00

Spring,2016,NAIK, A.  (co-taught), School of Computer Science,02760,LAB METHODS COMP BIO,A,Lect,6,8,75%,9.00,4.33,3.50,4.17,4.17,4.33,4.33,4.33,4.00,3.50

Spring,2016,Ayoob, J.  (co-taught), School of Computer Science,02760,LAB METHODS COMP BIO,A,Lect,6,8,75%,9.80,4.67,3.67,4.00,4.17,4.00,4.17,4.83,4.00,3.50

Spring,2016,REID-MILLER, M.  (co-taught), School of Computer Science,15110,PRINCPLS OF COMPUTNG,1,Lect,47,110,43%,9.53,4.06,3.87,3.87,3.66,3.85,3.85,4.30,3.83,3.67

Spring,2016,KAYNAR, Z.  (co-taught), School of Computer Science,15110,PRINCPLS OF COMPUTNG,1,Lect,47,110,43%,9.40,4.11,4.02,4.00,3.78,4.00,4.02,4.42,3.91,3.78

Spring,2016,BALZER, S.  (co-taught), School of Computer Science,15110,PRINCPLS OF COMPUTNG,1,Lect,47,110,43%,9.21,3.82,3.58,3.60,3.42,3.69,3.69,4.20,3.51,3.53

Spring,2016,REID-MILLER, M.  (co-taught), School of Computer Science,15110,PRINCPLS OF COMPUTNG,2,Lect,44,78,56%,11.14,3.84,3.72,3.81,3.49,3.88,3.71,4.23,3.63,3.74

Spring,2016,KAYNAR, Z.  (co-taught), School of Computer Science,15110,PRINCPLS OF COMPUTNG,2,Lect,44,78,56%,11.32,3.85,3.85,3.90,3.61,3.88,3.76,4.22,3.71,3.68

Spring,2016,BALZER, S.  (co-taught), School of Computer Science,15110,PRINCPLS OF COMPUTNG,2,Lect,44,78,56%,10.89,4.12,3.88,3.88,3.61,3.95,3.83,4.17,3.80,3.73

Spring,2016,DAVID KOSBIE, School of Computer Science,15112,FNDMTLS OF PGMG & CS,1,Lect,146,220,66%,18.72,4.91,4.81,4.79,4.55,4.86,4.77,4.70,4.81,4.80

Spring,2016,ANIL ADA, School of Computer Science,15112,FNDMTLS OF PGMG & CS,2,Lect,128,192,67%,19.68,4.68,4.66,4.69,4.48,4.72,4.70,4.79,4.67,4.57

Spring,2016,HOUDA BOUAMOR, School of Computer Science,15112,FNDMTLS OF PGMG & CS,W,Lect,25,40,63%,11.96,4.68,4.36,4.52,4.40,4.68,4.68,4.72,4.56,4.48

Spring,2016,JACOBO CARRASQUEL, School of Computer Science,15121,INTRO DATA STRUCTURS,1,Lect,9,12,75%,9.71,2.67,3.56,3.44,2.44,3.33,3.22,2.56,2.89,2.56

Spring,2016,ROBERT SIMMONS, School of Computer Science,15122,PRIN IMPRTV COMPTATN,1,Lect,75,131,57%,12.39,4.76,4.56,4.53,4.24,4.60,4.65,4.79,4.56,4.57

Spring,2016,HYRUM WRIGHT, School of Computer Science,15122,PRIN IMPRTV COMPTATN,2,Lect,99,175,57%,11.58,4.26,3.96,4.02,3.82,4.23,4.01,4.40,3.89,3.93

Spring,2016,RAZAK, S.  (co-taught), School of Computer Science,15122,PRIN IMPRTV COMPTATN,W,Lect,13,17,76%,16.69,4.85,4.69,4.77,4.31,4.62,4.77,4.85,4.85,4.62

Spring,2016,HAMMOUD, M.  (co-taught), School of Computer Science,15122,PRIN IMPRTV COMPTATN,W,Lect,13,17,76%,18.00,5.00,4.58,4.92,4.58,4.83,4.83,5.00,4.75,4.92

Spring,2016,MICHAEL ERDMANN, School of Computer Science,15150,PRIN FNCTIONL PRGMMG,1,Lect,120,213,56%,12.89,4.58,4.40,4.43,4.17,4.45,4.50,4.68,4.47,4.19

Spring,2016,BLELLOCH, G.  (co-taught), School of Computer Science,15210,PRL SEQ DATA STR ALG,1,Lect,147,170,86%,13.26,4.23,4.31,4.25,3.93,4.30,4.26,4.43,4.18,4.21

Spring,2016,BLUM, A.  (co-taught), School of Computer Science,15210,PRL SEQ DATA STR ALG,1,Lect,147,170,86%,13.05,4.34,4.31,4.34,4.04,4.38,4.35,4.49,4.32,4.26

Spring,2016,KEMAL OFLAZER, School of Computer Science,15210,PRL SEQ DATA STR ALG,W,Lect,9,16,56%,16.25,4.22,4.33,4.33,3.33,3.89,4.89,4.33,4.67,4.33

Spring,2016,GOLDSTEIN, S.  (co-taught), School of Computer Science,15213,INTR CMPUTER SYSTEMS,1,Lect,59,119,50%,14.51,4.20,4.39,4.46,3.76,4.47,4.38,4.26,4.20,4.21

Spring,2016,FRANCHETTI, F.  (co-taught), School of Computer Science,15213,INTR CMPUTER SYSTEMS,1,Lect,59,119,50%,14.81,4.51,4.46,4.44,4.16,4.49,4.37,4.60,4.37,4.28

Spring,2016,GARROD, C.  (co-taught), School of Computer Science,15214,PRIN 0-0 SFTWR CONST,1,Lect,56,101,55%,14.72,4.48,4.36,4.46,4.30,4.59,4.41,4.64,4.39,4.42

Spring,2016,BLOCH, J.  (co-taught), School of Computer Science,15214,PRIN 0-0 SFTWR CONST,1,Lect,56,101,55%,14.55,4.77,4.52,4.59,4.52,4.73,4.66,4.79,4.68,4.50

Spring,2016,HODGES, A.  (co-taught), School of Computer Science,15221,TECHNCL COMMUNCTN CS,W,Lect,6,10,60%,7.40,4.83,4.83,4.67,4.50,5.00,4.83,4.83,4.83,4.33

Spring,2016,SANS, T.  (co-taught), School of Computer Science,15221,TECHNCL COMMUNCTN CS,W,Lect,6,10,60%,5.75,4.25,4.00,4.00,4.25,4.25,4.00,4.25,4.25,4.50

Spring,2016,ODONNELL, R.  (co-taught), School of Computer Science,15251,GRT THERTCL IDEAS CS,1,Lect,126,196,64%,14.99,4.74,4.66,4.73,4.45,4.73,4.71,4.73,4.75,4.65

