
Spring,2016,ANDREW GORDON, Dietrich College of Humanities and Social Sciences,76270,WRITNG FOR PROFESSNS,A,Lect,16,17,94%,7.87,4.81,5.00,4.94,4.81,4.94,4.94,4.94,4.75,4.75

Spring,2016,ANDREW GORDON, Dietrich College of Humanities and Social Sciences,76270,WRITNG FOR PROFESSNS,B,Lect,16,18,89%,6.50,4.94,5.00,5.00,4.88,4.94,4.94,5.00,4.88,4.81

Spring,2016,GARRETT STACK, Dietrich College of Humanities and Social Sciences,76270,WRITNG FOR PROFESSNS,C,Lect,17,17,100%,6.13,4.47,4.59,4.59,3.94,4.41,4.47,4.41,4.47,4.06

Spring,2016,AMANDA BERARDI, Dietrich College of Humanities and Social Sciences,76270,WRITNG FOR PROFESSNS,D,Lect,16,16,100%,7.63,4.94,4.94,4.88,4.81,4.63,4.88,4.93,4.81,4.56

Spring,2016,KRISTIN SHIMMIN, Dietrich College of Humanities and Social Sciences,76270,WRITNG FOR PROFESSNS,E,Lect,17,17,100%,8.06,5.00,4.94,4.88,4.94,4.76,4.88,5.00,4.94,4.71

Spring,2016,CAROLYN COMMER, Dietrich College of Humanities and Social Sciences,76270,WRITNG FOR PROFESSNS,F,Lect,15,18,83%,7.20,4.87,4.80,4.93,4.67,4.60,4.87,5.00,4.80,4.60

Spring,2016,JOANNA WOLFE, Dietrich College of Humanities and Social Sciences,76270,WRITNG FOR PROFESSNS,G,Lect,10,18,56%,8.90,5.00,4.90,4.90,5.00,5.00,4.70,4.90,4.90,4.70

Spring,2016,JUSTIN MANDO, Dietrich College of Humanities and Social Sciences,76270,WRITNG FOR PROFESSNS,H,Lect,8,17,47%,8.38,4.75,4.75,4.50,4.38,4.25,4.50,4.88,4.50,4.00

Spring,2016,SUSAN HAGAN, Dietrich College of Humanities and Social Sciences,76270,WRITNG FOR PROFESSNS,W,Lect,13,18,72%,10.38,4.54,4.31,4.54,4.54,4.38,4.54,4.85,4.38,4.42

Spring,2016,SUSAN HAGAN, Dietrich College of Humanities and Social Sciences,76270,WRITNG FOR PROFESSNS,X,Lect,15,17,88%,8.80,4.47,3.80,4.00,4.53,4.47,4.40,4.87,4.27,3.93

Spring,2016,NECIA WERNER, Dietrich College of Humanities and Social Sciences,76271,INTR PROF TECH WRIT,A,Lect,12,17,71%,8.00,5.00,4.58,4.50,4.67,4.83,4.83,5.00,4.67,4.50

Spring,2016,CHARLENE CASTELLANO, Dietrich College of Humanities and Social Sciences,76297,RUSSIAS DEMONS,A,Lect,2,3,67%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,GERALD COSTANZO, Dietrich College of Humanities and Social Sciences,76306,EDITING & PUBLISH,A,Lect,2,3,67%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,JEFFREY WILLIAMS, Dietrich College of Humanities and Social Sciences,76317,CONTEMP AMRCN FIC,A,Lect,7,12,58%,8.00,4.43,4.29,4.57,4.57,4.57,4.29,4.71,4.57,4.43

Spring,2016,ANDREEA RITIVOI, Dietrich College of Humanities and Social Sciences,76318,COMM GLOBAL MRKTPLCE,A,Lect,1,10,10%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,DUDLEY REYNOLDS, Dietrich College of Humanities and Social Sciences,76318,COMM GLOBAL MRKTPLCE,W,Lect,2,4,50%,8.00,5.00,4.50,4.00,4.00,4.50,4.50,5.00,5.00,4.50

Spring,2016,JOHN ODDO, Dietrich College of Humanities and Social Sciences,76325,INTERTEXTUALITY,A,Lect,8,9,89%,7.57,4.63,4.88,4.50,4.63,4.38,4.75,4.88,4.63,4.50

Spring,2016,JON KLANCHER, Dietrich College of Humanities and Social Sciences,76326,LIT & OTHER DIS,A,Lect,2,4,50%,8.00,5.00,5.00,4.50,5.00,4.50,5.00,5.00,5.00,5.00

Spring,2016,RICHARD PURCELL, Dietrich College of Humanities and Social Sciences,76339,MEDIA/FILM STUDIES,A,Lect,2,7,29%,3.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,BARBARA JOHNSTONE, Dietrich College of Humanities and Social Sciences,76340,AMERICAN ENGLISH,A,Lect,4,8,50%,8.00,4.75,4.25,4.50,4.25,4.25,4.50,4.75,4.25,4.25

Spring,2016,KATHLEEN NEWMAN, Dietrich College of Humanities and Social Sciences,76342,GENDER STUDIES,A,Lect,14,15,93%,8.00,4.64,4.71,4.64,4.64,4.71,4.43,4.93,4.64,4.36

Spring,2016,MARIAN AGUIAR, Dietrich College of Humanities and Social Sciences,76353,POSTCOLONIAL STUDIES,A,Lect,4,4,100%,5.00,5.00,4.75,5.00,4.75,5.00,5.00,5.00,5.00,5.00

Spring,2016,JANE MCCAFFERTY, Dietrich College of Humanities and Social Sciences,76360,LITRY JOURNLM WRKSHP,A,Lect,9,15,60%,8.38,4.89,4.22,4.56,4.89,4.78,4.56,4.89,4.56,4.56

Spring,2016,CONOR OCALLAGHAN, Dietrich College of Humanities and Social Sciences,76362,READING IN FORMS,A,Lect,7,18,39%,9.71,4.57,4.43,4.57,4.71,5.00,4.86,4.57,4.57,4.71

Spring,2016,CONOR OCALLAGHAN, Dietrich College of Humanities and Social Sciences,76365,BEGINING POETRY WKSP,A,Lect,1,7,14%,5.00,3.00,1.00,2.00,4.00,3.00,3.00,2.00,2.00,2.00

Spring,2016,GERARD KLUG, Dietrich College of Humanities and Social Sciences,76368,RPG WRITING WORKSHOP,A,Lect,7,10,70%,13.50,4.29,4.14,4.14,4.00,4.29,4.43,3.57,3.86,4.43

